organization_id,source_system,source_record_id,ticket_id,customer_id,created_at,priority,category,status,first_response_minutes,resolution_minutes,satisfaction_score,source_updated_at,ingested_at,normalized_at
org_northstar_001,zendesk,zd_ticket_1458,tkt_001458,cus_00144,2026-02-03T13:40:00Z,high,How-to,closed,15,419,3.3,2026-02-03T13:40:00Z,2026-02-03T13:40:00Z,2026-02-03T13:40:00Z
org_northstar_001,zendesk,zd_ticket_1459,tkt_001459,cus_00023,2026-02-03T08:37:00Z,normal,How-to,solved,13,1311,4.2,2026-02-03T08:37:00Z,2026-02-03T08:37:00Z,2026-02-03T08:37:00Z
org_northstar_001,zendesk,zd_ticket_1460,tkt_001460,cus_00114,2026-02-03T10:41:00Z,normal,How-to,solved,26,245,5,2026-02-03T10:41:00Z,2026-02-03T10:41:00Z,2026-02-03T10:41:00Z
org_northstar_001,zendesk,zd_ticket_1461,tkt_001461,cus_00251,2026-02-03T13:36:00Z,normal,Login,solved,24,1058,5,2026-02-03T13:36:00Z,2026-02-03T13:36:00Z,2026-02-03T13:36:00Z
org_northstar_001,zendesk,zd_ticket_1462,tkt_001462,cus_00297,2026-02-03T14:46:00Z,urgent,How-to,open,19,417,4.3,2026-02-03T14:46:00Z,2026-02-03T14:46:00Z,2026-02-03T14:46:00Z
org_northstar_001,zendesk,zd_ticket_1463,tkt_001463,cus_00075,2026-02-04T15:44:00Z,high,Performance,closed,8,284,4.3,2026-02-04T15:44:00Z,2026-02-04T15:44:00Z,2026-02-04T15:44:00Z
org_northstar_001,zendesk,zd_ticket_1464,tkt_001464,cus_00033,2026-02-04T14:33:00Z,normal,Billing,closed,31,273,4.0,2026-02-04T14:33:00Z,2026-02-04T14:33:00Z,2026-02-04T14:33:00Z
org_northstar_001,zendesk,zd_ticket_1465,tkt_001465,cus_00222,2026-02-04T17:50:00Z,high,Performance,closed,25,769,4.4,2026-02-04T17:50:00Z,2026-02-04T17:50:00Z,2026-02-04T17:50:00Z
org_northstar_001,zendesk,zd_ticket_1466,tkt_001466,cus_00443,2026-02-04T18:01:00Z,low,Billing,solved,31,217,3.8,2026-02-04T18:01:00Z,2026-02-04T18:01:00Z,2026-02-04T18:01:00Z
org_northstar_001,zendesk,zd_ticket_1467,tkt_001467,cus_00065,2026-02-04T16:27:00Z,high,Integration,solved,32,168,4.2,2026-02-04T16:27:00Z,2026-02-04T16:27:00Z,2026-02-04T16:27:00Z
org_northstar_001,zendesk,zd_ticket_1468,tkt_001468,cus_00301,2026-02-05T15:22:00Z,low,Integration,solved,48,629,5,2026-02-05T15:22:00Z,2026-02-05T15:22:00Z,2026-02-05T15:22:00Z
org_northstar_001,zendesk,zd_ticket_1469,tkt_001469,cus_00215,2026-02-05T10:03:00Z,normal,Billing,closed,24,86,4.3,2026-02-05T10:03:00Z,2026-02-05T10:03:00Z,2026-02-05T10:03:00Z
org_northstar_001,zendesk,zd_ticket_1470,tkt_001470,cus_00010,2026-02-05T16:44:00Z,normal,How-to,solved,68,458,5,2026-02-05T16:44:00Z,2026-02-05T16:44:00Z,2026-02-05T16:44:00Z
org_northstar_001,zendesk,zd_ticket_1471,tkt_001471,cus_00228,2026-02-05T16:43:00Z,high,How-to,solved,13,130,4.3,2026-02-05T16:43:00Z,2026-02-05T16:43:00Z,2026-02-05T16:43:00Z
org_northstar_001,zendesk,zd_ticket_1472,tkt_001472,cus_00368,2026-02-05T12:33:00Z,normal,Integration,closed,26,65,4.1,2026-02-05T12:33:00Z,2026-02-05T12:33:00Z,2026-02-05T12:33:00Z
org_northstar_001,zendesk,zd_ticket_1473,tkt_001473,cus_00176,2026-02-05T19:13:00Z,normal,Bug,closed,23,909,4.4,2026-02-05T19:13:00Z,2026-02-05T19:13:00Z,2026-02-05T19:13:00Z
org_northstar_001,zendesk,zd_ticket_1474,tkt_001474,cus_00068,2026-02-05T17:35:00Z,normal,Login,solved,20,1004,4.8,2026-02-05T17:35:00Z,2026-02-05T17:35:00Z,2026-02-05T17:35:00Z
org_northstar_001,zendesk,zd_ticket_1475,tkt_001475,cus_00318,2026-02-06T14:50:00Z,low,How-to,solved,14,338,4.2,2026-02-06T14:50:00Z,2026-02-06T14:50:00Z,2026-02-06T14:50:00Z
org_northstar_001,zendesk,zd_ticket_1476,tkt_001476,cus_00436,2026-02-06T09:01:00Z,normal,Login,closed,27,432,5,2026-02-06T09:01:00Z,2026-02-06T09:01:00Z,2026-02-06T09:01:00Z
org_northstar_001,zendesk,zd_ticket_1477,tkt_001477,cus_00296,2026-02-06T19:34:00Z,normal,How-to,open,22,190,3.6,2026-02-06T19:34:00Z,2026-02-06T19:34:00Z,2026-02-06T19:34:00Z
org_northstar_001,zendesk,zd_ticket_1478,tkt_001478,cus_00251,2026-02-07T15:27:00Z,normal,Integration,solved,29,565,4.1,2026-02-07T15:27:00Z,2026-02-07T15:27:00Z,2026-02-07T15:27:00Z
org_northstar_001,zendesk,zd_ticket_1479,tkt_001479,cus_00447,2026-02-07T08:01:00Z,low,Performance,closed,41,565,2.9,2026-02-07T08:01:00Z,2026-02-07T08:01:00Z,2026-02-07T08:01:00Z
org_northstar_001,zendesk,zd_ticket_1480,tkt_001480,cus_00260,2026-02-07T17:13:00Z,low,Performance,closed,76,397,4.1,2026-02-07T17:13:00Z,2026-02-07T17:13:00Z,2026-02-07T17:13:00Z
org_northstar_001,zendesk,zd_ticket_1481,tkt_001481,cus_00365,2026-02-07T12:12:00Z,normal,Integration,closed,23,527,4.9,2026-02-07T12:12:00Z,2026-02-07T12:12:00Z,2026-02-07T12:12:00Z
org_northstar_001,zendesk,zd_ticket_1482,tkt_001482,cus_00446,2026-02-08T14:08:00Z,high,How-to,solved,41,339,3.7,2026-02-08T14:08:00Z,2026-02-08T14:08:00Z,2026-02-08T14:08:00Z
org_northstar_001,zendesk,zd_ticket_1483,tkt_001483,cus_00411,2026-02-08T12:19:00Z,high,How-to,closed,30,726,5,2026-02-08T12:19:00Z,2026-02-08T12:19:00Z,2026-02-08T12:19:00Z
org_northstar_001,zendesk,zd_ticket_1484,tkt_001484,cus_00241,2026-02-09T10:24:00Z,normal,Billing,solved,32,108,3.9,2026-02-09T10:24:00Z,2026-02-09T10:24:00Z,2026-02-09T10:24:00Z
org_northstar_001,zendesk,zd_ticket_1485,tkt_001485,cus_00400,2026-02-09T08:09:00Z,normal,Integration,closed,22,271,4.3,2026-02-09T08:09:00Z,2026-02-09T08:09:00Z,2026-02-09T08:09:00Z
org_northstar_001,zendesk,zd_ticket_1486,tkt_001486,cus_00385,2026-02-09T18:06:00Z,low,Integration,closed,16,909,3.2,2026-02-09T18:06:00Z,2026-02-09T18:06:00Z,2026-02-09T18:06:00Z
org_northstar_001,zendesk,zd_ticket_1487,tkt_001487,cus_00439,2026-02-09T13:52:00Z,normal,Performance,closed,23,240,4.4,2026-02-09T13:52:00Z,2026-02-09T13:52:00Z,2026-02-09T13:52:00Z
org_northstar_001,zendesk,zd_ticket_1488,tkt_001488,cus_00081,2026-02-10T08:14:00Z,low,Bug,solved,34,116,5,2026-02-10T08:14:00Z,2026-02-10T08:14:00Z,2026-02-10T08:14:00Z
org_northstar_001,zendesk,zd_ticket_1489,tkt_001489,cus_00151,2026-02-10T11:50:00Z,normal,How-to,solved,25,632,4.9,2026-02-10T11:50:00Z,2026-02-10T11:50:00Z,2026-02-10T11:50:00Z
org_northstar_001,zendesk,zd_ticket_1490,tkt_001490,cus_00421,2026-02-10T18:12:00Z,low,Login,closed,33,421,5,2026-02-10T18:12:00Z,2026-02-10T18:12:00Z,2026-02-10T18:12:00Z
org_northstar_001,zendesk,zd_ticket_1491,tkt_001491,cus_00357,2026-02-10T18:48:00Z,high,Login,open,33,270,5,2026-02-10T18:48:00Z,2026-02-10T18:48:00Z,2026-02-10T18:48:00Z
org_northstar_001,zendesk,zd_ticket_1492,tkt_001492,cus_00040,2026-02-11T09:57:00Z,low,Login,closed,36,504,5,2026-02-11T09:57:00Z,2026-02-11T09:57:00Z,2026-02-11T09:57:00Z
org_northstar_001,zendesk,zd_ticket_1493,tkt_001493,cus_00054,2026-02-11T15:51:00Z,normal,How-to,closed,37,362,4.3,2026-02-11T15:51:00Z,2026-02-11T15:51:00Z,2026-02-11T15:51:00Z
org_northstar_001,zendesk,zd_ticket_1494,tkt_001494,cus_00206,2026-02-11T16:47:00Z,normal,How-to,closed,47,311,4.6,2026-02-11T16:47:00Z,2026-02-11T16:47:00Z,2026-02-11T16:47:00Z
org_northstar_001,zendesk,zd_ticket_1495,tkt_001495,cus_00073,2026-02-11T10:44:00Z,low,How-to,solved,35,161,3.6,2026-02-11T10:44:00Z,2026-02-11T10:44:00Z,2026-02-11T10:44:00Z
org_northstar_001,zendesk,zd_ticket_1496,tkt_001496,cus_00240,2026-02-12T10:31:00Z,normal,Integration,closed,73,528,4.5,2026-02-12T10:31:00Z,2026-02-12T10:31:00Z,2026-02-12T10:31:00Z
org_northstar_001,zendesk,zd_ticket_1497,tkt_001497,cus_00176,2026-02-12T17:24:00Z,high,Login,closed,18,309,4.0,2026-02-12T17:24:00Z,2026-02-12T17:24:00Z,2026-02-12T17:24:00Z
org_northstar_001,zendesk,zd_ticket_1498,tkt_001498,cus_00291,2026-02-12T13:54:00Z,low,Integration,closed,25,318,3.4,2026-02-12T13:54:00Z,2026-02-12T13:54:00Z,2026-02-12T13:54:00Z
org_northstar_001,zendesk,zd_ticket_1499,tkt_001499,cus_00090,2026-02-12T09:21:00Z,low,Login,closed,12,145,4.1,2026-02-12T09:21:00Z,2026-02-12T09:21:00Z,2026-02-12T09:21:00Z
org_northstar_001,zendesk,zd_ticket_1500,tkt_001500,cus_00250,2026-02-12T18:49:00Z,normal,Integration,closed,37,283,4.8,2026-02-12T18:49:00Z,2026-02-12T18:49:00Z,2026-02-12T18:49:00Z
org_northstar_001,zendesk,zd_ticket_1501,tkt_001501,cus_00226,2026-02-12T13:06:00Z,low,Login,solved,19,682,3.5,2026-02-12T13:06:00Z,2026-02-12T13:06:00Z,2026-02-12T13:06:00Z
org_northstar_001,zendesk,zd_ticket_1502,tkt_001502,cus_00403,2026-02-13T09:44:00Z,normal,Integration,closed,19,365,5,2026-02-13T09:44:00Z,2026-02-13T09:44:00Z,2026-02-13T09:44:00Z
org_northstar_001,zendesk,zd_ticket_1503,tkt_001503,cus_00047,2026-02-13T10:16:00Z,high,Integration,closed,30,663,4.8,2026-02-13T10:16:00Z,2026-02-13T10:16:00Z,2026-02-13T10:16:00Z
org_northstar_001,zendesk,zd_ticket_1504,tkt_001504,cus_00055,2026-02-13T10:37:00Z,low,How-to,closed,13,295,5,2026-02-13T10:37:00Z,2026-02-13T10:37:00Z,2026-02-13T10:37:00Z
org_northstar_001,zendesk,zd_ticket_1505,tkt_001505,cus_00130,2026-02-13T18:27:00Z,low,Bug,closed,23,237,3.6,2026-02-13T18:27:00Z,2026-02-13T18:27:00Z,2026-02-13T18:27:00Z
org_northstar_001,zendesk,zd_ticket_1506,tkt_001506,cus_00029,2026-02-13T11:26:00Z,normal,How-to,solved,19,377,4.5,2026-02-13T11:26:00Z,2026-02-13T11:26:00Z,2026-02-13T11:26:00Z
org_northstar_001,zendesk,zd_ticket_1507,tkt_001507,cus_00400,2026-02-13T18:07:00Z,normal,How-to,closed,5,337,4.2,2026-02-13T18:07:00Z,2026-02-13T18:07:00Z,2026-02-13T18:07:00Z
org_northstar_001,zendesk,zd_ticket_1508,tkt_001508,cus_00273,2026-02-13T18:55:00Z,normal,Login,solved,34,315,4.6,2026-02-13T18:55:00Z,2026-02-13T18:55:00Z,2026-02-13T18:55:00Z
org_northstar_001,zendesk,zd_ticket_1509,tkt_001509,cus_00460,2026-02-14T08:27:00Z,normal,Performance,solved,27,452,4.2,2026-02-14T08:27:00Z,2026-02-14T08:27:00Z,2026-02-14T08:27:00Z
org_northstar_001,zendesk,zd_ticket_1510,tkt_001510,cus_00171,2026-02-15T19:01:00Z,low,Performance,open,34,330,4.6,2026-02-15T19:01:00Z,2026-02-15T19:01:00Z,2026-02-15T19:01:00Z
org_northstar_001,zendesk,zd_ticket_1511,tkt_001511,cus_00310,2026-02-16T08:37:00Z,high,Performance,open,34,755,5,2026-02-16T08:37:00Z,2026-02-16T08:37:00Z,2026-02-16T08:37:00Z
org_northstar_001,zendesk,zd_ticket_1512,tkt_001512,cus_00130,2026-02-16T13:21:00Z,low,Billing,closed,19,478,3.8,2026-02-16T13:21:00Z,2026-02-16T13:21:00Z,2026-02-16T13:21:00Z
org_northstar_001,zendesk,zd_ticket_1513,tkt_001513,cus_00260,2026-02-16T13:25:00Z,normal,How-to,closed,20,323,4.1,2026-02-16T13:25:00Z,2026-02-16T13:25:00Z,2026-02-16T13:25:00Z
org_northstar_001,zendesk,zd_ticket_1514,tkt_001514,cus_00004,2026-02-16T10:12:00Z,high,Integration,solved,46,790,4.8,2026-02-16T10:12:00Z,2026-02-16T10:12:00Z,2026-02-16T10:12:00Z
org_northstar_001,zendesk,zd_ticket_1515,tkt_001515,cus_00206,2026-02-16T18:54:00Z,high,Billing,solved,35,317,3.7,2026-02-16T18:54:00Z,2026-02-16T18:54:00Z,2026-02-16T18:54:00Z
org_northstar_001,zendesk,zd_ticket_1516,tkt_001516,cus_00284,2026-02-17T17:07:00Z,normal,Billing,closed,25,379,4.2,2026-02-17T17:07:00Z,2026-02-17T17:07:00Z,2026-02-17T17:07:00Z
org_northstar_001,zendesk,zd_ticket_1517,tkt_001517,cus_00294,2026-02-17T13:41:00Z,high,Bug,pending,88,441,4.5,2026-02-17T13:41:00Z,2026-02-17T13:41:00Z,2026-02-17T13:41:00Z
org_northstar_001,zendesk,zd_ticket_1518,tkt_001518,cus_00172,2026-02-17T17:52:00Z,high,Integration,solved,25,357,3.8,2026-02-17T17:52:00Z,2026-02-17T17:52:00Z,2026-02-17T17:52:00Z
org_northstar_001,zendesk,zd_ticket_1519,tkt_001519,cus_00332,2026-02-17T10:12:00Z,normal,Billing,open,21,552,3.7,2026-02-17T10:12:00Z,2026-02-17T10:12:00Z,2026-02-17T10:12:00Z
org_northstar_001,zendesk,zd_ticket_1520,tkt_001520,cus_00009,2026-02-17T13:22:00Z,low,Performance,closed,27,287,4.7,2026-02-17T13:22:00Z,2026-02-17T13:22:00Z,2026-02-17T13:22:00Z
org_northstar_001,zendesk,zd_ticket_1521,tkt_001521,cus_00022,2026-02-17T17:07:00Z,low,Billing,solved,56,442,4.6,2026-02-17T17:07:00Z,2026-02-17T17:07:00Z,2026-02-17T17:07:00Z
org_northstar_001,zendesk,zd_ticket_1522,tkt_001522,cus_00052,2026-02-18T19:49:00Z,low,Login,closed,12,579,4.5,2026-02-18T19:49:00Z,2026-02-18T19:49:00Z,2026-02-18T19:49:00Z
org_northstar_001,zendesk,zd_ticket_1523,tkt_001523,cus_00082,2026-02-18T13:35:00Z,high,Bug,closed,9,158,4.3,2026-02-18T13:35:00Z,2026-02-18T13:35:00Z,2026-02-18T13:35:00Z
org_northstar_001,zendesk,zd_ticket_1524,tkt_001524,cus_00437,2026-02-18T10:24:00Z,normal,How-to,pending,25,156,3.5,2026-02-18T10:24:00Z,2026-02-18T10:24:00Z,2026-02-18T10:24:00Z
org_northstar_001,zendesk,zd_ticket_1525,tkt_001525,cus_00207,2026-02-18T14:23:00Z,low,How-to,closed,18,444,4.0,2026-02-18T14:23:00Z,2026-02-18T14:23:00Z,2026-02-18T14:23:00Z
org_northstar_001,zendesk,zd_ticket_1526,tkt_001526,cus_00311,2026-02-18T13:33:00Z,normal,Performance,solved,58,372,3.5,2026-02-18T13:33:00Z,2026-02-18T13:33:00Z,2026-02-18T13:33:00Z
org_northstar_001,zendesk,zd_ticket_1527,tkt_001527,cus_00178,2026-02-19T18:58:00Z,low,Integration,closed,14,85,5,2026-02-19T18:58:00Z,2026-02-19T18:58:00Z,2026-02-19T18:58:00Z
org_northstar_001,zendesk,zd_ticket_1528,tkt_001528,cus_00382,2026-02-19T11:03:00Z,normal,Billing,solved,92,335,4.4,2026-02-19T11:03:00Z,2026-02-19T11:03:00Z,2026-02-19T11:03:00Z
org_northstar_001,zendesk,zd_ticket_1529,tkt_001529,cus_00180,2026-02-19T19:56:00Z,normal,Integration,solved,29,291,5,2026-02-19T19:56:00Z,2026-02-19T19:56:00Z,2026-02-19T19:56:00Z
org_northstar_001,zendesk,zd_ticket_1530,tkt_001530,cus_00055,2026-02-20T16:31:00Z,high,Login,solved,17,355,4.1,2026-02-20T16:31:00Z,2026-02-20T16:31:00Z,2026-02-20T16:31:00Z
org_northstar_001,zendesk,zd_ticket_1531,tkt_001531,cus_00007,2026-02-20T10:57:00Z,low,Integration,closed,34,196,4.8,2026-02-20T10:57:00Z,2026-02-20T10:57:00Z,2026-02-20T10:57:00Z
org_northstar_001,zendesk,zd_ticket_1532,tkt_001532,cus_00263,2026-02-20T08:11:00Z,normal,Billing,closed,29,217,4.5,2026-02-20T08:11:00Z,2026-02-20T08:11:00Z,2026-02-20T08:11:00Z
org_northstar_001,zendesk,zd_ticket_1533,tkt_001533,cus_00391,2026-02-20T15:53:00Z,low,Bug,closed,11,243,4.0,2026-02-20T15:53:00Z,2026-02-20T15:53:00Z,2026-02-20T15:53:00Z
org_northstar_001,zendesk,zd_ticket_1534,tkt_001534,cus_00139,2026-02-20T11:13:00Z,normal,How-to,open,17,292,4.9,2026-02-20T11:13:00Z,2026-02-20T11:13:00Z,2026-02-20T11:13:00Z
org_northstar_001,zendesk,zd_ticket_1535,tkt_001535,cus_00426,2026-02-20T19:31:00Z,normal,Integration,closed,21,174,4.3,2026-02-20T19:31:00Z,2026-02-20T19:31:00Z,2026-02-20T19:31:00Z
org_northstar_001,zendesk,zd_ticket_1536,tkt_001536,cus_00025,2026-02-21T12:49:00Z,high,How-to,solved,19,233,4.9,2026-02-21T12:49:00Z,2026-02-21T12:49:00Z,2026-02-21T12:49:00Z
org_northstar_001,zendesk,zd_ticket_1537,tkt_001537,cus_00004,2026-02-22T12:25:00Z,normal,How-to,solved,12,256,4.7,2026-02-22T12:25:00Z,2026-02-22T12:25:00Z,2026-02-22T12:25:00Z
org_northstar_001,zendesk,zd_ticket_1538,tkt_001538,cus_00024,2026-02-23T09:42:00Z,normal,Billing,solved,39,129,5,2026-02-23T09:42:00Z,2026-02-23T09:42:00Z,2026-02-23T09:42:00Z
org_northstar_001,zendesk,zd_ticket_1539,tkt_001539,cus_00176,2026-02-23T19:46:00Z,low,Billing,solved,63,297,5,2026-02-23T19:46:00Z,2026-02-23T19:46:00Z,2026-02-23T19:46:00Z
org_northstar_001,zendesk,zd_ticket_1540,tkt_001540,cus_00403,2026-02-23T17:10:00Z,normal,Login,closed,30,151,3.6,2026-02-23T17:10:00Z,2026-02-23T17:10:00Z,2026-02-23T17:10:00Z
org_northstar_001,zendesk,zd_ticket_1541,tkt_001541,cus_00372,2026-02-23T15:35:00Z,low,Bug,closed,19,567,4.3,2026-02-23T15:35:00Z,2026-02-23T15:35:00Z,2026-02-23T15:35:00Z
org_northstar_001,zendesk,zd_ticket_1542,tkt_001542,cus_00298,2026-02-23T13:54:00Z,normal,Login,closed,14,231,4.2,2026-02-23T13:54:00Z,2026-02-23T13:54:00Z,2026-02-23T13:54:00Z
org_northstar_001,zendesk,zd_ticket_1543,tkt_001543,cus_00254,2026-02-23T13:38:00Z,low,Login,solved,49,266,4.2,2026-02-23T13:38:00Z,2026-02-23T13:38:00Z,2026-02-23T13:38:00Z
org_northstar_001,zendesk,zd_ticket_1544,tkt_001544,cus_00083,2026-02-23T12:17:00Z,high,How-to,closed,60,384,4.6,2026-02-23T12:17:00Z,2026-02-23T12:17:00Z,2026-02-23T12:17:00Z
org_northstar_001,zendesk,zd_ticket_1545,tkt_001545,cus_00138,2026-02-24T08:09:00Z,normal,How-to,open,26,334,5,2026-02-24T08:09:00Z,2026-02-24T08:09:00Z,2026-02-24T08:09:00Z
org_northstar_001,zendesk,zd_ticket_1546,tkt_001546,cus_00200,2026-02-24T16:56:00Z,normal,Bug,open,20,144,3.1,2026-02-24T16:56:00Z,2026-02-24T16:56:00Z,2026-02-24T16:56:00Z
org_northstar_001,zendesk,zd_ticket_1547,tkt_001547,cus_00046,2026-02-24T13:41:00Z,normal,Billing,solved,37,446,4.6,2026-02-24T13:41:00Z,2026-02-24T13:41:00Z,2026-02-24T13:41:00Z
org_northstar_001,zendesk,zd_ticket_1548,tkt_001548,cus_00266,2026-02-24T17:08:00Z,normal,Integration,solved,25,121,4.8,2026-02-24T17:08:00Z,2026-02-24T17:08:00Z,2026-02-24T17:08:00Z
org_northstar_001,zendesk,zd_ticket_1549,tkt_001549,cus_00459,2026-02-24T15:53:00Z,low,Bug,solved,23,119,5,2026-02-24T15:53:00Z,2026-02-24T15:53:00Z,2026-02-24T15:53:00Z
org_northstar_001,zendesk,zd_ticket_1550,tkt_001550,cus_00079,2026-02-24T13:50:00Z,normal,Bug,solved,47,1080,4.5,2026-02-24T13:50:00Z,2026-02-24T13:50:00Z,2026-02-24T13:50:00Z
org_northstar_001,zendesk,zd_ticket_1551,tkt_001551,cus_00081,2026-02-24T16:20:00Z,normal,Integration,solved,35,180,3.7,2026-02-24T16:20:00Z,2026-02-24T16:20:00Z,2026-02-24T16:20:00Z
org_northstar_001,zendesk,zd_ticket_1552,tkt_001552,cus_00149,2026-02-24T17:34:00Z,normal,How-to,closed,22,209,4.2,2026-02-24T17:34:00Z,2026-02-24T17:34:00Z,2026-02-24T17:34:00Z
org_northstar_001,zendesk,zd_ticket_1553,tkt_001553,cus_00234,2026-02-25T15:59:00Z,normal,Integration,solved,14,307,4.2,2026-02-25T15:59:00Z,2026-02-25T15:59:00Z,2026-02-25T15:59:00Z
org_northstar_001,zendesk,zd_ticket_1554,tkt_001554,cus_00122,2026-02-25T08:53:00Z,normal,Performance,open,35,446,3.6,2026-02-25T08:53:00Z,2026-02-25T08:53:00Z,2026-02-25T08:53:00Z
org_northstar_001,zendesk,zd_ticket_1555,tkt_001555,cus_00340,2026-02-25T18:30:00Z,urgent,Login,solved,13,529,3.4,2026-02-25T18:30:00Z,2026-02-25T18:30:00Z,2026-02-25T18:30:00Z
org_northstar_001,zendesk,zd_ticket_1556,tkt_001556,cus_00055,2026-02-25T13:35:00Z,urgent,Performance,closed,37,430,4.8,2026-02-25T13:35:00Z,2026-02-25T13:35:00Z,2026-02-25T13:35:00Z
org_northstar_001,zendesk,zd_ticket_1557,tkt_001557,cus_00067,2026-02-26T15:17:00Z,normal,Billing,closed,42,256,4.5,2026-02-26T15:17:00Z,2026-02-26T15:17:00Z,2026-02-26T15:17:00Z
org_northstar_001,zendesk,zd_ticket_1558,tkt_001558,cus_00346,2026-02-26T16:33:00Z,normal,Performance,solved,27,1322,5,2026-02-26T16:33:00Z,2026-02-26T16:33:00Z,2026-02-26T16:33:00Z
org_northstar_001,zendesk,zd_ticket_1559,tkt_001559,cus_00258,2026-02-26T14:11:00Z,urgent,Bug,open,45,148,4.9,2026-02-26T14:11:00Z,2026-02-26T14:11:00Z,2026-02-26T14:11:00Z
org_northstar_001,zendesk,zd_ticket_1560,tkt_001560,cus_00438,2026-02-26T17:37:00Z,urgent,Billing,closed,42,374,4.6,2026-02-26T17:37:00Z,2026-02-26T17:37:00Z,2026-02-26T17:37:00Z
org_northstar_001,zendesk,zd_ticket_1561,tkt_001561,cus_00440,2026-02-27T16:45:00Z,urgent,Integration,closed,45,571,3.8,2026-02-27T16:45:00Z,2026-02-27T16:45:00Z,2026-02-27T16:45:00Z
org_northstar_001,zendesk,zd_ticket_1562,tkt_001562,cus_00165,2026-02-27T17:21:00Z,low,Performance,solved,14,567,4.3,2026-02-27T17:21:00Z,2026-02-27T17:21:00Z,2026-02-27T17:21:00Z
org_northstar_001,zendesk,zd_ticket_1563,tkt_001563,cus_00013,2026-02-27T14:55:00Z,high,Bug,solved,13,200,5,2026-02-27T14:55:00Z,2026-02-27T14:55:00Z,2026-02-27T14:55:00Z
org_northstar_001,zendesk,zd_ticket_1564,tkt_001564,cus_00241,2026-02-27T12:34:00Z,normal,Performance,solved,26,1562,3.9,2026-02-27T12:34:00Z,2026-02-27T12:34:00Z,2026-02-27T12:34:00Z
org_northstar_001,zendesk,zd_ticket_1565,tkt_001565,cus_00108,2026-02-28T18:16:00Z,low,Billing,closed,24,211,4.4,2026-02-28T18:16:00Z,2026-02-28T18:16:00Z,2026-02-28T18:16:00Z
org_northstar_001,zendesk,zd_ticket_1566,tkt_001566,cus_00376,2026-02-28T19:56:00Z,normal,Login,pending,11,194,4.3,2026-02-28T19:56:00Z,2026-02-28T19:56:00Z,2026-02-28T19:56:00Z
org_northstar_001,zendesk,zd_ticket_1567,tkt_001567,cus_00101,2026-02-28T12:04:00Z,normal,Bug,closed,81,732,4.2,2026-02-28T12:04:00Z,2026-02-28T12:04:00Z,2026-02-28T12:04:00Z
org_northstar_001,zendesk,zd_ticket_1568,tkt_001568,cus_00227,2026-03-01T16:17:00Z,low,How-to,closed,14,303,4.7,2026-03-01T16:17:00Z,2026-03-01T16:17:00Z,2026-03-01T16:17:00Z
org_northstar_001,zendesk,zd_ticket_1569,tkt_001569,cus_00177,2026-03-02T11:28:00Z,normal,Integration,solved,28,206,3.6,2026-03-02T11:28:00Z,2026-03-02T11:28:00Z,2026-03-02T11:28:00Z
org_northstar_001,zendesk,zd_ticket_1570,tkt_001570,cus_00022,2026-03-02T16:24:00Z,normal,Bug,closed,25,188,5,2026-03-02T16:24:00Z,2026-03-02T16:24:00Z,2026-03-02T16:24:00Z
org_northstar_001,zendesk,zd_ticket_1571,tkt_001571,cus_00345,2026-03-02T14:23:00Z,normal,How-to,closed,36,319,4.6,2026-03-02T14:23:00Z,2026-03-02T14:23:00Z,2026-03-02T14:23:00Z
org_northstar_001,zendesk,zd_ticket_1572,tkt_001572,cus_00040,2026-03-02T12:41:00Z,normal,Performance,closed,17,508,3.5,2026-03-02T12:41:00Z,2026-03-02T12:41:00Z,2026-03-02T12:41:00Z
org_northstar_001,zendesk,zd_ticket_1573,tkt_001573,cus_00426,2026-03-02T19:14:00Z,high,Integration,closed,11,157,3.3,2026-03-02T19:14:00Z,2026-03-02T19:14:00Z,2026-03-02T19:14:00Z
org_northstar_001,zendesk,zd_ticket_1574,tkt_001574,cus_00253,2026-03-03T15:42:00Z,high,Integration,solved,32,131,4.8,2026-03-03T15:42:00Z,2026-03-03T15:42:00Z,2026-03-03T15:42:00Z
org_northstar_001,zendesk,zd_ticket_1575,tkt_001575,cus_00309,2026-03-03T08:49:00Z,normal,Integration,solved,23,190,3.5,2026-03-03T08:49:00Z,2026-03-03T08:49:00Z,2026-03-03T08:49:00Z
org_northstar_001,zendesk,zd_ticket_1576,tkt_001576,cus_00023,2026-03-03T16:09:00Z,normal,Performance,closed,13,317,5,2026-03-03T16:09:00Z,2026-03-03T16:09:00Z,2026-03-03T16:09:00Z
org_northstar_001,zendesk,zd_ticket_1577,tkt_001577,cus_00241,2026-03-03T18:40:00Z,low,Integration,solved,48,597,4.0,2026-03-03T18:40:00Z,2026-03-03T18:40:00Z,2026-03-03T18:40:00Z
org_northstar_001,zendesk,zd_ticket_1578,tkt_001578,cus_00193,2026-03-04T18:06:00Z,low,Integration,pending,25,611,4.6,2026-03-04T18:06:00Z,2026-03-04T18:06:00Z,2026-03-04T18:06:00Z
org_northstar_001,zendesk,zd_ticket_1579,tkt_001579,cus_00094,2026-03-04T19:29:00Z,normal,Integration,closed,25,153,5,2026-03-04T19:29:00Z,2026-03-04T19:29:00Z,2026-03-04T19:29:00Z
org_northstar_001,zendesk,zd_ticket_1580,tkt_001580,cus_00182,2026-03-04T19:20:00Z,low,Bug,closed,42,957,4.5,2026-03-04T19:20:00Z,2026-03-04T19:20:00Z,2026-03-04T19:20:00Z
